run_id,condition,is_injected_failure,should_pass,model_validation,evidence_complete,ai_discovery_present,evaluation_result,evaluation_internal_consistent,approval,trace_consistent,run_available,evidence_pack_present,events_content_sha256_match,export_digest_match,artifact_bound_verification,policy_version_match,approval_is_stale,causal_evaluation_before_approval,run_id_matches_decision_scope,baseline_verdict,pipeline_baseline_verdict,gate_verdict,expected_gate_verdict,gate_matches_rubric
cfi-1169,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1170,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1171,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1172,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1173,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1174,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1175,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1176,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1177,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1178,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1179,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1180,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1181,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1182,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1183,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1184,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1185,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1186,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1187,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1188,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1189,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1190,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1191,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1192,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1193,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1194,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1195,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1196,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1197,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1198,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1199,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1200,missing_approval_record,True,False,passed,True,True,pass,True,missing,True,True,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1201,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1202,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1203,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1204,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1205,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1206,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1207,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1208,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1209,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1210,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1211,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1212,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1213,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1214,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1215,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1216,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1217,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1218,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1219,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1220,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1221,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1222,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1223,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1224,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1225,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1226,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1227,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1228,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1229,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1230,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1231,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1232,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1233,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1234,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1235,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1236,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1237,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1238,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1239,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1240,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1241,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1242,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1243,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1244,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1245,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1246,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1247,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1248,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1249,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1250,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1251,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1252,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1253,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1254,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1255,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1256,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1257,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1258,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1259,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1260,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1261,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1262,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1263,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1264,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1265,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1266,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1267,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1268,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1269,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1270,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1271,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1272,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1273,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1274,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1275,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1276,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1277,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1278,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1279,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1280,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1281,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1282,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1283,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1284,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1285,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1286,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1287,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1288,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1289,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1290,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1291,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1292,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1293,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1294,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1295,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1296,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1297,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1298,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1299,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1300,stale_approval,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,True,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1301,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1302,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1303,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1304,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1305,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1306,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1307,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1308,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1309,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1310,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1311,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1312,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1313,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1314,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1315,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1316,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1317,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1318,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1319,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1320,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1321,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1322,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1323,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1324,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1325,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1326,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1327,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1328,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1329,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1330,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1331,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1332,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1333,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1334,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1335,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1336,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1337,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1338,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1339,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1340,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1341,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1342,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1343,approval_recorded_before_evaluation,True,False,passed,True,True,pass,True,granted,True,True,True,True,True,True,True,False,False,True,VALID,VALID,BLOCKED,BLOCKED,True
